GEO_ID,GeographicAreaName, Total
1600000US4271620,"S.N.P.J. borough, PA",18
1600000US4271672,"Snydertown, PA",539
1600000US4271688,"Snydertown borough, PA",325
1600000US4271776,"Somerset borough, PA",6048
1600000US4271848,"Soudersburg, PA",523
1600000US4271856,"Souderton borough, PA",7191
1600000US4271976,"South Bethlehem borough, PA",489
1600000US4272072,"South Coatesville borough, PA",1601
1600000US4272080,"South Connellsville borough, PA",1917
1600000US4272168,"South Fork borough, PA",954
1600000US4272192,"South Greensburg borough, PA",2135
1600000US4272216,"South Heights borough, PA",384
1600000US4272344,"Southmont borough, PA",2045
1600000US4272376,"South New Castle borough, PA",647
1600000US4272416,"South Philipsburg, PA",387
1600000US4272432,"South Pottstown, PA",2150
1600000US4272448,"South Renovo borough, PA",411
1600000US4272520,"South Temple, PA",1560
1600000US4272552,"South Uniontown, PA",1325
1600000US4272576,"Southview, PA",284
1600000US4272592,"South Waverly borough, PA",1070
1600000US4272616,"Southwest Greensburg borough, PA",2219
1600000US4272648,"South Williamsport borough, PA",6261
1600000US4272704,"Spartansburg borough, PA",281
1600000US4272736,"Speers borough, PA",1088
1600000US4272768,"Spinnerstown, PA",1697
1600000US4272872,"Springboro borough, PA",377
1600000US4272920,"Spring  borough, PA",3494
1600000US4272960,"Springdale borough, PA",3400
1600000US4272988,"Spring Drive Mobile Home Park, PA",150
1600000US4273192,"Spring Grove borough, PA",2372
1600000US4273224,"Spring Hill, PA",748
1600000US4273264,"Spring House, PA",3978
1600000US4273288,"Spring Mills, PA",365
1600000US4273296,"Springmont, PA",792
1600000US4273312,"Spring Mount, PA",2338
1600000US4273318,"Spring Ridge, PA",1050
1600000US4273456,"Sproul, PA",191
1600000US4273528,"Spry, PA",5237
1600000US4273704,"Starbrick, PA",462
1600000US4273720,"Star Junction, PA",518
1600000US4273784,"Starrucca borough, PA",169
1600000US4273808,"State College borough, PA",40501
1600000US4273848,"State Line, PA",2804
1600000US4273888,"Steelton borough, PA",6263
1600000US4274040,"Stevens, PA",611
1600000US4274104,"Stewartstown borough, PA",2129
1600000US4274160,"Stiles, PA",1070
1600000US4274184,"Stillwater borough, PA",199
1600000US4274224,"Stockdale borough, PA",421
1600000US4274232,"Stockertown borough, PA",919
1600000US4274288,"Stoneboro borough, PA",945
1600000US4274360,"Stonerstown, PA",369
1600000US4274416,"Stonybrook, PA",3281
1600000US4274448,"Stony Creek Mills, PA",1048
1600000US4274544,"Stormstown, PA",2468
1600000US4274568,"Stouchsburg, PA",526
1600000US4274660,"Stowe, PA",3595
1600000US4274672,"Stoystown borough, PA",300
1600000US4274712,"Strasburg borough, PA",3117
1600000US4274728,"Strattanville borough, PA",537
1600000US4274744,"Strausstown, PA",409
1600000US4274848,"Strodes Mills, PA",698
1600000US4274864,"Strong, PA",106
1600000US4274888,"Stroudsburg borough, PA",5927
1600000US4274944,"Sturgeon, PA",1611
1600000US4275000,"Sugarcreek borough, PA",4775
1600000US4275024,"Sugar Grove borough, PA",564
1600000US4275072,"Sugar Notch borough, PA",1001
1600000US4275136,"Summerhill borough, PA",479
1600000US4275168,"Summerville borough, PA",504
1600000US4275248,"Summit Hill borough, PA",3120
1600000US4275272,"Summit Station, PA",193
1600000US4275296,"Sunbrook, PA",325
1600000US4275304,"Sunbury, PA",9719
1600000US4275381,"Sunrise Lake, PA",1396
1600000US4275432,"Sun Valley, PA",2414
1600000US4275568,"Susquehanna Depot borough, PA",1365
1600000US4275574,"Susquehanna Trails, PA",2179
1600000US4275584,"Sutersville borough, PA",561
1600000US4275648,"Swarthmore borough, PA",6543
1600000US4275664,"Swartzville, PA",2273
1600000US4275712,"Swedeland, PA",1495
1600000US4275728,"Sweden Valley, PA",197
1600000US4275816,"Swissvale borough, PA",8624
1600000US4275832,"Swoyersville borough, PA",5021
1600000US4275888,"Sykesville borough, PA",1115
1600000US4275936,"Sylvan Hills, PA",720
1600000US4275944,"Sylvania borough, PA",215
1600000US4275968,"Table Rock, PA",133
1600000US4276032,"Tamaqua borough, PA",6916
1600000US4276104,"Tarentum borough, PA",4352
1600000US4276144,"Tatamy borough, PA",1203
1600000US4276184,"Taylor borough, PA",6294
1600000US4276232,"Taylorstown, PA",213
1600000US4276304,"Telford borough, PA",4928
1600000US4276320,"Temple, PA",2073
1600000US4276336,"Templeton, PA",253
1600000US4276400,"Terre Hill borough, PA",1357
1600000US4276432,"Tharptown (Uniontown), PA",487
1600000US4276440,"The Hideout, PA",2634
1600000US4276496,"Thompson borough, PA",254
1600000US4276536,"Thompsontown borough, PA",631
1600000US4276552,"Thompsonville, PA",3704
1600000US4276560,"Thornburg borough, PA",466
1600000US4276584,"Thorndale, PA",3669
1600000US4276632,"Three Springs borough, PA",448
1600000US4276648,"Throop borough, PA",4065
1600000US4276696,"Tidioute borough, PA",626
1600000US4276724,"Timber Hills, PA",390
1600000US4276744,"Timblin borough, PA",147
1600000US4276808,"Tioga borough, PA",606
1600000US4276848,"Tionesta borough, PA",428
1600000US4276880,"Tipton, PA",826
1600000US4276904,"Titusville, PA",5262
1600000US4277016,"Toftrees, PA",3513
1600000US4277104,"Topton borough, PA",2041
1600000US4277144,"Toughkenamon, PA",1297
1600000US4277163,"Towamensing Trails, PA",2317
1600000US4277168,"Towanda borough, PA",2798
1600000US4277184,"Tower  borough, PA",1419
1600000US4277232,"Townville borough, PA",326
1600000US4277272,"Trafford borough, PA",3317
1600000US4277288,"Trainer borough, PA",1976
1600000US4277304,"Trappe borough, PA",4002
1600000US4277335,"Treasure Lake, PA",5460
1600000US4277392,"Tremont borough, PA",1676
1600000US4277424,"Tresckow, PA",849
1600000US4277448,"Trevorton, PA",1759
1600000US4277456,"Trevose, PA",3842
1600000US4277488,"Trexlertown, PA",2382
1600000US4277520,"Trooper, PA",5481
1600000US4277568,"Troutville borough, PA",230
1600000US4277576,"Troxelville, PA",260
1600000US4277584,"Troy borough, PA",1249
1600000US4277656,"Trucksville, PA",2174
1600000US4277704,"Trumbauersville borough, PA",904
1600000US4277744,"Tullytown borough, PA",2282
1600000US4277784,"Tunkhannock borough, PA",1767
1600000US4277808,"Tunnelhill borough, PA",315
1600000US4277832,"Turbotville borough, PA",677
1600000US4277912,"Turtle Creek borough, PA",5114
1600000US4277968,"Tuscarora, PA",375
1600000US4278008,"Twilight borough, PA",216
1600000US4278115,"Tyler Run, PA",1910
1600000US4278120,"Tylersburg, PA",157
1600000US4278144,"Tylersville, PA",225
1600000US4278168,"Tyrone borough, PA",5480
1600000US4278186,"Tyrone Forge, PA",27
1600000US4278240,"Ulysses borough, PA",599
1600000US4278448,"Union  borough, PA",2927
1600000US4278456,"Union Dale borough, PA",220
1600000US4278472,"Union Deposit, PA",418
1600000US4278528,"Uniontown, PA",9984
1600000US4278608,"Unionville  (Butler County), PA",849
1600000US4278616,"Unionville borough, PA",267
1600000US4278624,"Unionville  (Chester County), PA",577
1600000US4278698,"University of Pittsburgh Bradford, PA",920
1600000US4278700,"University of Pittsburgh Johnstown, PA",1194
1600000US4278712,"Upland borough, PA",3068
1600000US4279016,"Upper Exeter, PA",633
1600000US4279424,"Ursina borough, PA",247
1600000US4279472,"Utica borough, PA",184
1600000US4279496,"Vail, PA",125
1600000US4279504,"Valencia borough, PA",537
1600000US4279640,"Valley Green, PA",3412
1600000US4279644,"Valley-Hi borough, PA",6
1600000US4279680,"Valley View  (Schuylkill County), PA",1595
1600000US4279682,"Valley View  (York County), PA",2926
1600000US4279768,"Vanderbilt borough, PA",419
1600000US4279776,"Vandergrift borough, PA",5075
1600000US4279792,"Vandling borough, PA",730
1600000US4279872,"Van Voorhis, PA",138
1600000US4279912,"Venango borough, PA",212
1600000US4280032,"Verona borough, PA",2492
1600000US4280040,"Versailles borough, PA",1476
1600000US4280136,"Vicksburg  (Blair County), PA",127
1600000US4280144,"Vicksburg  (Union County), PA",255
1600000US4280218,"Village Green-Green Ridge, PA",8000
1600000US4280229,"Village Shires, PA",3946
1600000US4280248,"Villanova, PA",8213
1600000US4280264,"Vinco, PA",1487
1600000US4280288,"Vintondale borough, PA",412
1600000US4280336,"Virginville, PA",334
1600000US4280368,"Volant borough, PA",126
1600000US4280384,"Vowinckel, PA",130
1600000US4280432,"Wagner, PA",110
1600000US4280480,"Wakefield, PA",634
1600000US4280600,"Wall borough, PA",519
1600000US4280640,"Wallaceton borough, PA",297
1600000US4280652,"Wallenpaupack Lake Estates, PA",1226
1600000US4280656,"Waller, PA",45
1600000US4280800,"Walnutport borough, PA",2067
1600000US4280808,"Walnuttown, PA",459
1600000US4280880,"Wampum borough, PA",559
1600000US4280896,"Wanamie, PA",580
1600000US4280962,"Warminster Heights, PA",4010
1600000US4281000,"Warren, PA",9404
1600000US4281080,"Warrior Run borough, PA",527
1600000US4281328,"WA, PA",13176
1600000US4281360,"WA Boro, PA",721
1600000US4281424,"WAville borough, PA",202
1600000US4281456,"Waterford borough, PA",1476
1600000US4281616,"Watsontown borough, PA",2237
1600000US4281648,"Wattsburg borough, PA",353
1600000US4281664,"Waverly, PA",643
1600000US4281712,"Waymart borough, PA",1297
1600000US4281752,"Wayne, PA",7160
1600000US4281808,"Wayne Heights, PA",2606
1600000US4281824,"Waynesboro borough, PA",10951
1600000US4281832,"Waynesburg borough, PA",4006
1600000US4281856,"Weatherly borough, PA",2541
1600000US4281936,"Webster, PA",237
1600000US4281960,"Weedville, PA",565
1600000US4282008,"Weigelstown, PA",15136
1600000US4282080,"Weissport borough, PA",413
1600000US4282088,"Weissport East, PA",1661
1600000US4282128,"Wellersburg borough, PA",214
1600000US4282160,"Wellsboro borough, PA",3469
1600000US4282200,"Wellsville borough, PA",301
1600000US4282296,"Wernersville borough, PA",2776
1600000US4282320,"Wescosville, PA",6039
1600000US4282344,"Wesleyville borough, PA",3222
1600000US4282376,"West Alexander, PA",565
1600000US4282616,"West Brownsville borough, PA",977
1600000US4282704,"West Chester borough, PA",18671
1600000US4282736,"West Conshohocken borough, PA",1493
1600000US4282792,"West Decatur, PA",453
1600000US4282832,"West Easton borough, PA",1237
1600000US4282848,"West Elizabeth borough, PA",403
1600000US4282920,"West Fairview, PA",1138
1600000US4282952,"West Falls, PA",337
1600000US4282968,"Westfield borough, PA",1112
1600000US4283104,"West Grove borough, PA",2770
1600000US4283120,"West Hamburg, PA",1926
1600000US4283136,"West Hazleton borough, PA",5163
1600000US4283172,"West Hills, PA",1228
1600000US4283200,"West Homestead borough, PA",1872
1600000US4283248,"West Kittanning borough, PA",1192
1600000US4283272,"Westland, PA",107
1600000US4283280,"West Lawn, PA",1762
1600000US4283328,"West Leechburg borough, PA",1269
1600000US4283376,"West Liberty borough, PA",335
1600000US4283472,"West Mayfield borough, PA",1195
1600000US4283496,"West Middlesex borough, PA",818
1600000US4283504,"West Middletown borough, PA",109
1600000US4283512,"West Mifflin borough, PA",19589
1600000US4283520,"West Milton, PA",799
1600000US4283584,"Westmont borough, PA",4982
1600000US4283656,"West Nanticoke, PA",562
1600000US4283680,"West Newton borough, PA",2665
1600000US4283720,"Weston, PA",332
1600000US4283736,"Westover borough, PA",361
1600000US4283848,"West Pittsburg, PA",734
1600000US4283856,"West Pittston borough, PA",4652
1600000US4283928,"West Reading borough, PA",4553
1600000US4284064,"West Sunbury borough, PA",182
1600000US4284144,"West View borough, PA",6685
1600000US4284176,"West Waynesburg, PA",401
1600000US4284240,"Westwood  (Cambria County), PA",1692
1600000US4284248,"Westwood  (Chester County), PA",1003
1600000US4284272,"West Wyoming borough, PA",2638
1600000US4284280,"West Wyomissing, PA",3630
1600000US4284288,"West York borough, PA",5094
1600000US4284376,"Wheatland borough, PA",585
1600000US4284440,"Whitaker borough, PA",1179
1600000US4284512,"Whitehall borough, PA",15064
1600000US4284552,"White Haven borough, PA",1166
1600000US4284696,"White Mills, PA",585
1600000US4284704,"White Oak borough, PA",7630
1600000US4284856,"Whitfield, PA",4911
1600000US4284931,"Wickerham Manor-Fisher, PA",1825
1600000US4284968,"Wiconsico, PA",844
1600000US4285076,"Wilburton Number One, PA",223
1600000US4285078,"Wilburton Number Two, PA",54
1600000US4285088,"Wilcox, PA",354
1600000US4285152,"Wilkes-Barre, PA",44328
1600000US4285188,"Wilkinsburg borough, PA",14349
1600000US4285272,"Williamsburg borough, PA",1233
1600000US4285312,"Williamsport, PA",27754
1600000US4285320,"Williamstown borough, PA",1303
1600000US4285408,"Willow Grove, PA",13730
1600000US4285464,"Willow Street, PA",9149
1600000US4285496,"Wilmerding borough, PA",1781
1600000US4285528,"Wilmore borough, PA",206
1600000US4285592,"Wilson borough, PA",8259
1600000US4285632,"Windber borough, PA",3941
1600000US4285664,"Wind Gap borough, PA",2820
1600000US4285712,"Wind Ridge, PA",204
1600000US4285728,"Windsor borough, PA",1358
1600000US4285792,"Winfield, PA",905
1600000US4285872,"Winterstown borough, PA",608
1600000US4285968,"Witmer, PA",550
1600000US4286000,"Wolfdale, PA",3055
1600000US4286056,"Womelsdorf borough, PA",2892
1600000US4286112,"Woodbourne, PA",3710
1600000US4286128,"Woodbury borough, PA",286
1600000US4286160,"Woodcock borough, PA",141
1600000US4286224,"Woodland Heights, PA",1180
1600000US4286288,"Woodlyn, PA",9685
1600000US4286352,"Woodside, PA",2443
1600000US4286432,"Woodward, PA",106
1600000US4286472,"Woolrich, PA",932
1600000US4286480,"Wopsononock, PA",56
1600000US4286528,"Wormleysburg borough, PA",3043
1600000US4286560,"Worthington borough, PA",594
1600000US4286568,"Worthville borough, PA",80
1600000US4286576,"Woxall, PA",1297
1600000US4286640,"Wrightsville borough, PA",2261
1600000US4286656,"Wyalusing borough, PA",613
1600000US4286672,"Wyano, PA",433
1600000US4286712,"Wylandville, PA",512
1600000US4286744,"Wyncote, PA",3081
1600000US4286776,"Wyndmoor, PA",5853
1600000US4286856,"Wyoming borough, PA",3102
1600000US4286880,"Wyomissing borough, PA",11114
1600000US4286920,"Yardley borough, PA",2605
1600000US4286936,"Yarnell, PA",83
1600000US4286952,"Yatesville borough, PA",638
1600000US4286968,"Yeadon borough, PA",12054
1600000US4286976,"Yeagertown, PA",1002
1600000US4287006,"Yellow Springs, PA",159
1600000US4287040,"Yoe borough, PA",1055
1600000US4287048,"York, PA",44800
1600000US4287064,"Yorkana borough, PA",239
1600000US4287080,"York Haven borough, PA",686
1600000US4287088,"Yorklyn, PA",1811
1600000US4287136,"York Springs borough, PA",683
1600000US4287208,"Youngstown borough, PA",252
1600000US4287224,"Youngsville borough, PA",1726
1600000US4287232,"Youngwood borough, PA",2975
1600000US4287240,"Yukon, PA",656
1600000US4287272,"Zelienople borough, PA",3912
1600000US4287320,"Zion, PA",2197
1600000US4403520,"Ashaway, RI",1501
1600000US4408020,"Bradford, RI",1457
1600000US4412340,"Carolina, RI",924
1600000US4414140,"Central Falls, RI",22583
1600000US4414320,"Charlestown, RI",1714
1600000US4414860,"Chepachet, RI",1704
1600000US4415940,"Clayville, RI",312
1600000US4419180,"Cranston, RI",82934
1600000US4420260,"Cumberland Hill, RI",8140
1600000US4422960,"East Providence, RI",47139
1600000US4427640,"Foster Center, RI",333
1600000US4431240,"Greene, RI",914
1600000US4431600,"Greenville, RI",9061
1600000US4433040,"Harmony, RI",1036
1600000US4433400,"Harrisville, RI",1745
1600000US4434660,"Hope Valley, RI",1870
1600000US4435200,"Hopkinton, RI",475
1600000US4438980,"Kingston, RI",7825
1600000US4445010,"Melville, RI",1609
1600000US4446000,"Misquamicut, RI",434
1600000US4448700,"Narragansett Pier, RI",3308
1600000US4449960,"Newport, RI",25163
1600000US4450140,"Newport East, RI",12337
1600000US4454460,"Pascoag, RI",4641
1600000US4454640,"Pawtucket, RI",75604
1600000US4459000,"Providence, RI",190934
1600000US4460260,"Quonochontaug, RI",422
1600000US4470700,"Tiverton, RI",7809
1600000US4472500,"Valley Falls, RI",12094
1600000US4473132,"Wakefield-Peace Dale, RI",8925
1600000US4474300,"Warwick, RI",82823
1600000US4475200,"Watch Hill, RI",212
1600000US4475920,"Weekapaug, RI",467
1600000US4476820,"Westerly, RI",18423
1600000US4480780,"Woonsocket, RI",43240
1600000US4480960,"Wyoming, RI",415
1600000US4500100,"Abbeville, SC",4874
1600000US4500165,"Abney Crossroads, SC",101
1600000US4500370,"Adams Run, SC",421
1600000US4500550,"Aiken, SC",32025
1600000US4500775,"Alcolu, SC",402
1600000US4500955,"Allendale town, SC",2694
1600000US4501360,"Anderson, SC",28106
1600000US4501450,"Andrews town, SC",2575
1600000US4501810,"Antreville, SC",147
1600000US4502080,"Arcadia, SC",3246
1600000US4502125,"Arcadia Lakes town, SC",865
1600000US4502440,"Arial, SC",2729
1600000US4502530,"Arkwright, SC",2311
1600000US4502665,"Arthurtown, SC",2294
1600000US4503115,"Ashwood, SC",116
1600000US4503205,"Atlantic Beach town, SC",195
1600000US4503385,"Awendaw town, SC",1399
1600000US4503430,"Aynor town, SC",974
1600000US4503790,"Bamberg town, SC",3076
1600000US4504060,"Barnwell, SC",4652
1600000US4504300,"Batesburg-Leesville town, SC",5270
1600000US4504528,"Baxter Village, SC",4217
1600000US4504690,"Beaufort, SC",13607
1600000US4504915,"Beech Island, SC",1421
1600000US4505365,"Belton, SC",4335
1600000US4505410,"Belvedere, SC",5380
1600000US4505545,"Ben Avon, SC",2428
1600000US4505680,"Bennettsville, SC",7020
1600000US4505770,"Berea, SC",15578
1600000US4506040,"Bethune town, SC",315
1600000US4506310,"Bishopville, SC",3024
1600000US4506400,"Blacksburg town, SC",1889
1600000US4506490,"Blackville town, SC",1923
1600000US4506850,"Blenheim town, SC",115
1600000US4507210,"Bluffton town, SC",27716
1600000US4507255,"Blythewood town, SC",4772
1600000US4507345,"Boiling Springs, SC",10405
1600000US4507525,"Bonneau town, SC",431
1600000US4507535,"Bonneau Beach, SC",1982
1600000US4507840,"Bowman town, SC",788
1600000US4508110,"Boykin, SC",88
1600000US4508155,"Bradley, SC",160
1600000US4508245,"Branchville town, SC",998
1600000US4508830,"Briarcliffe Acres town, SC",479
